FK_Sale,TransactionDate,FK_Customer,FK_Product,FK_Store,Quantity,UnitPrice,TotalAmount,FK_Status,FK_Employee
16148,2024-06-20,26,5,4,2,27.86,55.72,4,12
16149,2024-06-13,13,16,4,1,16.31,16.31,4,14
16150,2024-06-17,19,3,4,1,147.99,147.99,4,13
16151,2024-06-20,13,16,4,1,17.99,17.99,4,13
16152,2024-06-08,15,7,4,1,143.67,143.67,4,14
16153,2024-06-10,19,16,4,2,9.89,19.78,1,14
16154,2024-06-05,9,7,4,3,89.28,267.84,4,14
16155,2024-06-05,18,9,4,3,158.7,476.1,4,13
16156,2024-06-19,28,19,4,3,38.41,115.23,4,14
16157,2024-06-23,29,5,4,2,23.99,47.98,4,13
16158,2024-06-04,7,20,4,5,16.99,84.95,4,12
16159,2024-06-27,15,3,4,4,69.99,279.96,4,13
16160,2024-06-29,26,6,4,1,11.99,11.99,4,14
16161,2024-06-05,19,1,5,3,853.17,2559.51,4,17
16162,2024-06-10,29,4,5,3,229.86,689.58,4,17
16163,2024-06-29,11,18,5,2,17.99,35.98,4,16
16164,2024-06-04,22,5,5,1,26.99,26.99,4,17
16165,2024-06-13,13,5,5,3,9.0,27.0,4,16
16166,2024-06-03,17,19,5,1,25.13,25.13,4,17
16167,2024-06-23,29,15,5,2,42.29,84.58,4,16
16168,2024-06-23,17,3,5,2,72.99,145.98,4,15
16169,2024-06-04,23,18,5,3,18.93,56.79,4,16
16170,2024-06-10,12,6,5,4,33.17,132.68,3,15
16171,2024-06-30,11,20,5,4,26.99,107.96,4,16
16172,2024-06-18,25,9,5,4,101.8,407.2,4,17
16173,2024-06-07,7,16,5,3,11.15,33.45,4,17
16174,2024-06-22,12,9,5,2,164.99,329.98,1,16
16175,2024-06-21,18,2,5,2,81.99,163.98,4,15
16176,2024-06-14,7,16,5,2,14.99,29.98,4,15
16177,2024-06-30,10,18,5,4,11.48,45.92,4,16
16178,2024-06-07,28,18,5,4,16.99,67.96,1,16
16179,2024-06-26,8,3,5,5,115.99,579.95,4,17
16180,2024-06-26,19,3,5,1,137.52,137.52,4,16
16181,2024-06-12,26,15,5,3,83.67,251.01,4,16
16182,2024-06-27,11,19,5,2,19.94,39.88,4,17
16183,2024-06-07,18,4,5,1,129.31,129.31,4,15
16184,2024-06-30,17,4,5,1,149.0,149.0,4,16
16185,2024-06-20,27,13,5,4,103.32,413.28,4,17
16186,2024-06-05,15,10,5,1,55.23,55.23,4,17
16187,2024-06-22,7,18,5,3,8.99,26.97,4,15
16188,2024-06-16,16,10,5,2,52.21,104.42,4,16
16189,2024-06-03,16,15,5,4,48.07,192.28,4,16
16190,2024-06-29,28,11,5,3,492.63,1477.89,4,17
16191,2024-06-07,5,15,5,1,64.61,64.61,4,17
16192,2024-06-22,21,16,5,2,16.07,32.14,4,15
16193,2024-06-13,24,2,5,1,102.95,102.95,4,15
16194,2024-06-18,15,5,5,1,24.35,24.35,4,15
16195,2024-06-09,2,14,5,1,177.99,177.99,4,16
16196,2024-06-06,5,15,5,3,87.71,263.13,4,16
16197,2024-06-04,26,6,5,3,13.94,41.82,4,17
16198,2024-06-27,10,5,5,1,27.99,27.99,4,15
16199,2024-06-29,17,3,5,1,92.32,92.32,4,16
16200,2024-06-25,24,5,5,1,25.52,25.52,4,16
16201,2024-06-03,29,15,5,2,68.27,136.54,4,16
16202,2024-06-04,26,10,5,1,35.99,35.99,4,15
16203,2024-06-12,22,20,5,2,22.54,45.08,4,16
16204,2024-06-30,28,3,5,1,67.77,67.77,4,15
16205,2024-06-01,19,17,5,2,50.17,100.34,4,15
16206,2024-06-05,29,5,5,3,25.9,77.7,4,17
16207,2024-06-07,27,17,5,2,37.99,75.98,4,15
16208,2024-06-24,20,3,5,1,77.29,77.29,4,15
16209,2024-06-02,26,5,5,3,22.99,68.97,4,15
16210,2024-06-28,12,13,5,2,105.99,211.98,4,15
16211,2024-06-11,15,2,5,1,68.74,68.74,4,17
16212,2024-06-13,27,19,5,2,19.09,38.18,1,17
16213,2024-06-19,23,4,6,1,197.73,197.73,4,20
16214,2024-06-21,25,4,6,4,214.63,858.52,4,19
16215,2024-06-12,1,6,6,2,20.4,40.8,4,20
16216,2024-06-20,10,16,6,1,11.31,11.31,4,18
16217,2024-06-19,17,20,6,3,27.99,83.97,4,18
16218,2024-06-15,9,17,6,4,50.99,203.96,4,20
16219,2024-06-02,8,1,6,1,979.74,979.74,4,20
16220,2024-06-05,19,19,6,1,27.99,27.99,4,18
16221,2024-06-05,25,2,6,5,86.66,433.3,4,20
16222,2024-06-26,14,9,6,2,114.47,228.94,4,19
16223,2024-06-30,6,5,6,1,19.78,19.78,1,18
16224,2024-06-21,28,4,6,3,167.99,503.97,4,20
16225,2024-06-07,9,17,6,2,43.94,87.88,4,19
16226,2024-06-26,9,16,6,1,15.99,15.99,4,19
16227,2024-06-15,1,17,6,1,23.96,23.96,4,18
16228,2024-06-08,21,2,6,1,107.85,107.85,4,18
16229,2024-06-30,12,3,6,1,133.44,133.44,4,18
16230,2024-06-04,14,13,6,4,44.67,178.68,4,20
16231,2024-06-21,29,20,6,1,18.99,18.99,4,20
16232,2024-06-15,19,19,6,1,34.99,34.99,4,19
16233,2024-06-12,25,2,6,1,65.67,65.67,4,20
16234,2024-06-01,17,6,6,1,18.77,18.77,4,18
16235,2024-06-01,23,12,6,2,868.97,1737.94,4,19
16236,2024-06-30,26,10,6,4,38.97,155.88,4,19
16237,2024-06-25,30,6,6,2,12.24,24.48,4,18
16238,2024-06-08,30,5,6,2,26.04,52.08,4,20
16239,2024-06-09,26,15,6,1,70.99,70.99,4,18
16240,2024-06-11,30,16,6,1,13.99,13.99,4,18
16241,2024-06-23,28,9,6,1,157.44,157.44,4,19
16242,2024-06-29,4,13,6,1,60.99,60.99,1,20
16243,2024-06-06,19,14,6,4,173.99,695.96,4,18
16244,2024-06-30,27,5,6,3,15.52,46.56,4,19
16245,2024-06-15,18,2,6,4,55.54,222.16,2,18
16246,2024-06-23,10,17,6,2,32.99,65.98,4,20
16247,2024-06-16,25,1,6,2,1056.61,2113.22,4,18
16248,2024-06-21,4,2,6,1,117.19,117.19,4,18
16249,2024-06-12,12,2,6,3,108.89,326.67,4,18
16250,2024-06-08,11,7,6,3,67.99,203.97,4,18
16251,2024-06-28,7,2,6,5,96.21,481.05,4,20
16252,2024-06-18,19,6,6,2,12.91,25.82,4,18
16253,2024-06-19,25,10,6,3,61.99,185.97,4,19
16254,2024-06-05,3,3,6,1,89.41,89.41,3,18
16255,2024-06-06,9,8,6,4,43.99,175.96,4,20
16256,2024-06-28,17,5,6,1,13.99,13.99,3,18
16257,2024-06-03,18,18,6,5,18.29,91.45,4,20
16258,2024-06-20,22,2,6,3,80.41,241.23,4,20
16259,2024-06-17,1,2,6,1,64.48,64.48,4,18
16260,2024-06-05,2,2,6,4,112.49,449.96,4,20
16261,2024-06-04,2,18,6,1,16.99,16.99,4,20
16262,2024-06-17,4,15,6,4,67.99,271.96,4,19
16263,2024-06-17,19,3,6,2,116.7,233.4,4,19
16264,2024-06-24,24,20,6,2,28.43,56.86,4,18
16265,2024-06-11,25,19,6,1,17.54,17.54,4,18
16266,2024-06-02,12,16,6,4,13.31,53.24,4,20
16267,2024-06-12,6,17,6,3,27.99,83.97,4,20
16268,2024-06-15,4,7,6,2,148.98,297.96,4,20
16269,2024-06-28,4,10,6,1,45.99,45.99,4,18
16270,2024-06-14,16,9,6,4,83.58,334.32,4,20
16271,2024-06-26,29,20,6,3,29.05,87.15,4,19
16272,2024-06-02,1,16,7,1,12.85,12.85,4,23
16273,2024-06-07,11,8,7,2,27.14,54.28,4,23
16274,2024-06-14,17,5,7,2,12.99,25.98,4,23
16275,2024-06-10,7,20,7,1,22.53,22.53,4,23
16276,2024-06-20,18,5,7,4,24.99,99.96,4,22
16277,2024-06-14,14,18,7,1,15.99,15.99,4,21
16278,2024-06-02,13,16,7,1,12.88,12.88,4,23
16279,2024-06-11,6,13,7,3,114.14,342.42,2,22
16280,2024-06-24,5,2,7,2,75.15,150.3,4,22
16281,2024-06-09,9,18,7,4,7.0,28.0,4,23
16282,2024-06-16,19,18,7,5,16.99,84.95,4,23
16283,2024-06-10,3,4,7,1,223.55,223.55,4,22
16284,2024-06-10,13,8,7,2,55.81,111.62,4,21
16285,2024-06-09,12,5,7,3,22.99,68.97,4,21
16286,2024-06-14,4,19,7,1,16.19,16.19,4,23
16287,2024-06-14,1,10,7,4,46.99,187.96,4,23
16288,2024-06-19,7,2,7,2,64.62,129.24,4,22
16289,2024-06-27,8,15,7,1,42.42,42.42,4,22
16290,2024-06-14,22,10,7,2,33.99,67.98,4,23
16291,2024-06-06,26,2,7,4,92.99,371.96,4,23
16292,2024-06-10,17,16,7,3,17.99,53.97,4,23
16293,2024-06-15,24,4,7,5,281.92,1409.6,4,21
16294,2024-06-24,17,13,7,2,67.67,135.34,4,23
16295,2024-06-01,21,2,7,4,76.25,305.0,4,21
16296,2024-06-25,1,19,7,2,23.99,47.98,4,21
16297,2024-06-02,13,2,7,1,63.99,63.99,4,21
16298,2024-06-22,27,18,7,1,16.99,16.99,4,22
16299,2024-06-05,16,19,7,3,14.27,42.81,4,23
16300,2024-06-20,30,6,7,2,13.99,27.98,4,22
16301,2024-06-17,22,6,7,5,26.99,134.95,4,23
16302,2024-06-13,13,16,7,1,22.13,22.13,4,23
16303,2024-06-05,30,1,7,1,1239.29,1239.29,4,22
16304,2024-06-20,7,10,7,1,42.22,42.22,4,23
16305,2024-06-23,28,17,7,1,24.0,24.0,4,23
16306,2024-06-22,1,6,7,1,9.0,9.0,4,22
16307,2024-06-24,3,15,7,1,47.15,47.15,4,23
16308,2024-06-11,1,15,7,3,85.99,257.97,4,22
16309,2024-06-28,24,11,7,1,337.99,337.99,2,22
16310,2024-06-26,30,5,7,1,22.89,22.89,3,21
16311,2024-06-11,30,19,7,5,36.56,182.8,4,23
16312,2024-06-10,10,2,7,1,121.99,121.99,1,21
16313,2024-06-17,12,18,7,4,8.99,35.96,4,22
16314,2024-06-15,27,7,7,2,151.16,302.32,4,22
16315,2024-06-30,10,7,7,2,115.71,231.42,2,22
16316,2024-06-13,9,10,7,1,57.99,57.99,2,22
16317,2024-06-03,6,10,8,1,47.85,47.85,4,25
16318,2024-06-03,28,16,8,1,23.1,23.1,4,24
16319,2024-06-20,15,9,8,1,155.07,155.07,3,24
16320,2024-06-23,2,10,8,2,35.99,71.98,4,25
16321,2024-06-02,22,11,8,1,489.99,489.99,4,24
16322,2024-06-28,18,15,8,1,87.89,87.89,4,24
16323,2024-06-16,10,17,8,1,20.99,20.99,3,25
16324,2024-06-05,30,3,8,3,132.81,398.43,2,25
16325,2024-06-19,3,18,8,1,16.99,16.99,4,25
16326,2024-06-05,4,8,8,1,46.99,46.99,4,25
16327,2024-06-04,21,4,8,3,130.99,392.97,4,25
16328,2024-06-18,24,16,8,3,12.04,36.12,4,25
16329,2024-06-09,18,17,8,2,24.15,48.3,1,24
16330,2024-06-16,20,3,8,3,66.99,200.97,4,24
16331,2024-06-10,27,20,8,3,17.99,53.97,4,25
16332,2024-06-29,4,5,8,2,22.1,44.2,4,24
16333,2024-06-12,2,18,8,1,7.0,7.0,4,24
16334,2024-06-14,27,16,8,5,15.32,76.6,4,25
16335,2024-06-15,11,3,8,2,75.99,151.98,3,24
16336,2024-06-13,30,14,8,1,237.67,237.67,4,25
16337,2024-06-21,1,4,8,1,290.58,290.58,3,25
16338,2024-06-09,25,17,8,2,43.77,87.54,4,25
16339,2024-06-16,24,17,8,3,34.79,104.37,4,24
16340,2024-06-23,3,18,8,4,17.99,71.96,4,25
16341,2024-06-28,5,13,8,3,44.01,132.03,4,24
16342,2024-06-28,5,19,8,3,26.08,78.24,4,25
16343,2024-06-12,6,1,8,3,1160.77,3482.31,4,25
16344,2024-06-21,29,19,8,2,34.99,69.98,4,25
16345,2024-06-17,7,3,8,1,136.99,136.99,4,25
16346,2024-06-27,4,15,8,3,43.99,131.97,4,25
16347,2024-06-24,13,8,8,3,41.99,125.97,4,25
16348,2024-06-21,20,18,8,3,7.0,21.0,4,24
16349,2024-06-21,30,18,8,3,13.35,40.05,4,25
16350,2024-06-11,22,1,8,3,970.83,2912.49,4,24
16351,2024-06-14,6,17,8,2,33.99,67.98,4,25
16352,2024-06-13,11,4,8,1,207.63,207.63,4,25
16353,2024-06-09,29,9,8,2,88.21,176.42,3,25
16354,2024-06-21,12,10,8,1,32.65,32.65,4,25
16355,2024-06-19,29,6,8,2,15.99,31.98,4,25
16356,2024-06-25,26,5,8,2,18.99,37.98,4,25
16357,2024-06-27,7,5,8,1,14.99,14.99,4,25
16358,2024-06-03,29,1,8,2,1016.99,2033.98,4,24
16359,2024-06-23,16,10,8,2,66.99,133.98,4,24
16360,2024-06-23,13,14,8,4,164.29,657.16,4,24
16361,2024-06-24,22,3,9,3,124.89,374.67,4,26
16362,2024-06-01,6,8,9,2,34.99,69.98,4,28
16363,2024-06-13,15,4,9,4,149.99,599.96,4,28
16364,2024-06-20,6,7,9,1,112.58,112.58,4,28
16365,2024-06-10,30,19,9,2,22.99,45.98,4,27
16366,2024-06-22,15,17,9,2,27.99,55.98,4,26
16367,2024-06-27,9,19,9,1,14.41,14.41,4,28
16368,2024-06-27,5,4,9,2,270.99,541.98,4,28
16369,2024-06-09,6,16,9,2,14.7,29.4,4,28
16370,2024-06-01,8,10,9,1,47.49,47.49,3,26
16371,2024-06-21,23,6,9,3,15.87,47.61,4,28
16372,2024-06-17,24,5,9,4,20.99,83.96,4,26
16373,2024-06-24,4,4,9,1,111.63,111.63,4,28
16374,2024-06-22,8,16,9,1,19.28,19.28,4,28
16375,2024-06-15,8,19,9,3,30.09,90.27,1,28
16376,2024-06-18,5,19,9,2,15.4,30.8,4,28
16377,2024-06-19,29,5,9,2,27.75,55.5,4,28
16378,2024-06-15,7,5,9,3,24.61,73.83,4,28
16379,2024-06-08,18,16,9,4,9.99,39.96,4,26
16380,2024-06-24,4,9,9,4,158.99,635.96,4,26
16381,2024-06-12,18,20,9,3,25.99,77.97,4,27
16382,2024-06-06,29,6,9,2,32.99,65.98,4,26
16383,2024-06-14,3,3,9,1,132.44,132.44,4,27
16384,2024-06-21,20,2,9,3,83.78,251.34,4,26
16385,2024-06-11,19,10,9,2,45.83,91.66,4,27
16386,2024-06-10,16,6,9,1,12.8,12.8,4,26
16387,2024-06-22,15,10,9,1,50.21,50.21,4,26
16388,2024-06-04,1,10,9,1,39.1,39.1,4,26
16389,2024-06-16,16,2,9,1,49.0,49.0,4,26
16390,2024-06-02,8,6,9,3,22.99,68.97,4,26
16391,2024-06-27,18,16,9,1,12.4,12.4,1,28
16392,2024-06-04,26,13,9,1,59.99,59.99,2,27
16393,2024-06-15,8,1,9,4,1046.99,4187.96,1,27
16394,2024-06-08,29,18,9,1,9.69,9.69,4,27
16395,2024-06-03,14,16,9,3,18.12,54.36,4,27
16396,2024-06-09,23,17,9,3,27.99,83.97,4,27
16397,2024-06-03,14,16,9,1,15.99,15.99,4,27
16398,2024-06-16,8,17,9,1,51.99,51.99,4,26
16399,2024-06-22,24,17,9,2,28.99,57.98,4,27
16400,2024-06-09,5,7,9,3,123.99,371.97,4,27
16401,2024-06-27,27,19,9,5,28.77,143.85,4,28
16402,2024-06-23,8,3,9,3,72.29,216.87,4,26
16403,2024-06-08,4,6,9,1,12.26,12.26,4,27
16404,2024-06-05,8,8,9,2,54.99,109.98,4,28
16405,2024-06-29,2,8,9,1,47.26,47.26,4,27
16406,2024-06-19,15,8,9,2,30.5,61.0,4,26
16407,2024-06-08,20,8,9,1,45.98,45.98,3,26
16408,2024-06-29,26,15,9,4,88.53,354.12,4,28
16409,2024-06-04,12,2,9,3,103.99,311.97,1,26
16410,2024-06-10,5,18,9,1,18.22,18.22,4,26
16411,2024-06-01,7,17,9,3,36.99,110.97,4,27
16412,2024-06-16,9,15,9,2,52.99,105.98,2,28
16413,2024-06-19,17,3,9,2,61.89,123.78,4,27
16414,2024-06-20,14,7,9,5,58.01,290.05,4,26
16415,2024-06-23,4,6,9,2,15.99,31.98,4,27
16416,2024-06-15,24,7,9,3,51.99,155.97,1,27
16417,2024-06-26,5,2,9,1,78.8,78.8,4,28
16418,2024-06-28,8,6,10,1,18.13,18.13,1,29
16419,2024-06-18,26,18,10,2,10.99,21.98,4,31
16420,2024-06-16,8,1,10,2,1264.31,2528.62,4,30
16421,2024-06-07,21,10,10,3,45.99,137.97,4,30
16422,2024-06-22,28,13,10,1,57.55,57.55,4,31
16423,2024-06-02,25,14,10,2,244.94,489.88,4,29
16424,2024-06-19,6,10,10,5,54.99,274.95,1,31
16425,2024-06-17,5,19,10,1,28.99,28.99,4,30
16426,2024-06-04,15,10,10,5,37.93,189.65,4,30
16427,2024-06-10,20,16,10,1,21.21,21.21,2,29
16428,2024-06-05,15,3,10,4,64.99,259.96,4,31
16429,2024-06-06,4,15,10,3,71.99,215.97,4,31
16430,2024-06-03,30,8,10,2,66.64,133.28,4,31
16431,2024-06-08,9,16,10,5,12.99,64.95,4,30
16432,2024-06-23,6,3,10,2,130.4,260.8,2,29
16433,2024-06-11,17,16,10,1,8.25,8.25,4,31
16434,2024-06-06,7,11,10,5,571.99,2859.95,4,30
16435,2024-06-30,20,10,10,4,66.28,265.12,4,30
16436,2024-06-02,28,4,10,4,229.99,919.96,4,31
16437,2024-06-05,8,8,10,1,51.03,51.03,4,31
16438,2024-06-08,16,20,10,2,39.99,79.98,4,30
16439,2024-06-05,28,10,10,3,67.99,203.97,4,29
16440,2024-06-20,11,3,10,1,118.99,118.99,4,31
16441,2024-06-19,18,16,10,1,8.99,8.99,3,30
16442,2024-06-07,13,6,10,1,10.91,10.91,4,31
16443,2024-06-15,6,8,10,1,81.44,81.44,2,29
16444,2024-06-10,27,14,10,3,130.04,390.12,4,30
16445,2024-06-30,12,13,10,1,76.03,76.03,4,31
16446,2024-06-01,21,16,10,3,9.02,27.06,4,29
16447,2024-06-12,18,3,10,1,158.0,158.0,4,30
16448,2024-06-25,26,7,10,1,132.99,132.99,4,29
16449,2024-06-25,7,3,10,2,135.99,271.98,4,29
16450,2024-06-12,10,16,10,1,15.52,15.52,4,31
16451,2024-06-05,17,15,10,2,70.99,141.98,4,31
16452,2024-06-12,15,18,10,2,10.64,21.28,4,30
16453,2024-06-12,24,8,10,1,26.99,26.99,4,29
16454,2024-06-23,10,9,10,1,141.36,141.36,4,31
16455,2024-06-26,29,11,10,3,369.99,1109.97,4,29
16456,2024-06-05,12,3,10,1,147.0,147.0,4,29
16457,2024-06-02,9,14,10,1,109.4,109.4,4,30
16458,2024-06-27,13,18,10,1,7.94,7.94,4,30
16459,2024-06-06,25,3,10,5,99.07,495.35,4,30
16460,2024-06-17,17,11,10,1,457.46,457.46,4,30
16461,2024-06-30,12,10,10,2,58.93,117.86,4,30
16462,2024-06-03,16,7,10,4,90.99,363.96,4,29
16463,2024-06-21,18,2,10,1,72.09,72.09,4,30
16464,2024-06-03,6,5,10,1,28.93,28.93,4,31
16465,2024-06-05,26,6,10,1,28.26,28.26,4,30
16466,2024-06-20,3,7,10,4,115.99,463.96,4,30
16467,2024-06-15,17,2,11,1,121.62,121.62,2,33
16468,2024-06-02,13,6,11,4,32.55,130.2,4,32
16469,2024-06-12,6,3,11,2,87.63,175.26,4,33
16470,2024-06-15,22,17,11,3,37.99,113.97,4,33
16471,2024-06-08,28,4,11,3,247.99,743.97,4,33
16472,2024-06-04,1,17,11,1,19.46,19.46,2,32
16473,2024-06-17,7,10,11,1,53.38,53.38,4,32
16474,2024-06-03,19,14,11,3,184.56,553.68,4,32
16475,2024-06-01,28,4,11,1,261.62,261.62,4,32
16476,2024-06-27,8,19,11,2,37.99,75.98,4,33
16477,2024-06-18,26,16,11,1,15.16,15.16,4,33
16478,2024-06-23,27,16,11,5,15.0,75.0,1,33
16479,2024-06-16,11,6,11,1,20.49,20.49,4,33
16480,2024-06-20,9,20,11,1,40.73,40.73,4,33
16481,2024-06-24,16,14,11,2,132.99,265.98,4,32
16482,2024-06-23,2,12,11,3,612.46,1837.38,4,33
16483,2024-06-11,1,5,11,2,9.49,18.98,4,33
16484,2024-06-26,19,12,11,1,772.36,772.36,4,33
16485,2024-06-28,16,7,11,1,56.3,56.3,4,32
16486,2024-06-14,19,17,11,3,42.74,128.22,4,33
16487,2024-06-16,6,15,11,1,37.92,37.92,4,33
16488,2024-06-08,6,8,11,4,25.0,100.0,4,33
16489,2024-06-21,15,7,11,1,85.96,85.96,4,33
16490,2024-06-25,7,6,11,1,31.99,31.99,4,32
16491,2024-06-25,29,10,11,5,48.99,244.95,4,32
16492,2024-06-26,5,20,11,4,31.99,127.96,4,33
16493,2024-06-06,22,18,11,2,11.73,23.46,4,33
16494,2024-06-14,27,18,11,3,16.19,48.57,4,32
16495,2024-06-02,22,5,11,5,12.99,64.95,4,32
16496,2024-06-17,10,16,11,1,11.99,11.99,4,32
16497,2024-06-23,25,20,11,4,39.99,159.96,4,33
16498,2024-06-25,25,13,11,2,78.63,157.26,4,33
16499,2024-06-02,16,10,11,2,30.99,61.98,4,32
16500,2024-06-19,19,1,11,1,1361.79,1361.79,4,33
16501,2024-06-02,23,12,11,3,767.99,2303.97,4,33
16502,2024-06-07,27,20,11,1,28.16,28.16,4,32
16503,2024-06-07,8,16,11,1,18.99,18.99,4,33
16504,2024-06-13,16,6,11,3,24.09,72.27,4,33
16505,2024-06-15,9,16,11,1,14.0,14.0,4,33
16506,2024-06-05,14,15,11,2,60.99,121.98,4,33
16507,2024-06-19,15,3,11,1,86.99,86.99,4,33
16508,2024-06-12,5,6,11,2,24.99,49.98,4,33
16509,2024-06-16,16,6,11,4,28.32,113.28,4,33
16510,2024-06-03,1,9,11,2,147.33,294.66,4,32
16511,2024-06-17,12,9,12,1,93.46,93.46,4,35
16512,2024-06-10,9,3,12,1,122.45,122.45,4,34
16513,2024-06-25,23,6,12,1,24.1,24.1,4,34
16514,2024-06-08,5,2,12,2,57.99,115.98,4,34
16515,2024-06-11,25,8,12,3,43.99,131.97,4,35
16516,2024-06-13,15,16,12,1,19.99,19.99,4,34
16517,2024-06-02,5,4,12,2,141.12,282.24,4,35
16518,2024-06-26,24,7,12,2,151.99,303.98,4,35
16519,2024-06-30,8,4,12,5,200.01,1000.05,4,34
16520,2024-06-06,9,18,12,3,9.32,27.96,4,34
16521,2024-06-21,12,5,12,3,24.02,72.06,4,35
16522,2024-06-13,22,5,12,2,22.99,45.98,2,34
16523,2024-06-27,9,16,12,1,14.07,14.07,4,35
16524,2024-06-30,10,4,12,2,272.99,545.98,4,34
16525,2024-06-19,8,18,12,4,7.24,28.96,4,35
16526,2024-06-11,29,20,12,1,38.05,38.05,4,34
16527,2024-06-29,27,3,12,1,80.99,80.99,4,35
16528,2024-06-16,30,7,12,2,142.94,285.88,4,34
16529,2024-06-25,7,20,12,2,18.99,37.98,4,35
16530,2024-06-09,5,18,12,1,12.99,12.99,4,34
16531,2024-06-21,29,19,12,3,23.99,71.97,4,34
16532,2024-06-27,5,12,12,1,888.21,888.21,4,34
16533,2024-06-07,10,2,12,3,77.99,233.97,3,34
16534,2024-06-05,18,10,12,2,63.99,127.98,4,35
16535,2024-06-18,5,3,12,1,150.47,150.47,4,34
16536,2024-06-20,14,12,12,5,406.35,2031.75,4,34
16537,2024-06-22,5,7,12,5,135.99,679.95,4,34
16538,2024-06-06,23,20,12,1,14.4,14.4,4,35
16539,2024-06-10,9,6,12,1,10.99,10.99,4,34
16540,2024-06-28,7,16,12,2,23.36,46.72,4,34
16541,2024-06-03,7,18,12,2,12.99,25.98,4,35
16542,2024-06-19,5,3,12,3,76.63,229.89,2,34
16543,2024-06-20,19,20,12,3,14.08,42.24,4,35
16544,2024-06-12,20,4,12,3,261.86,785.58,4,34
16545,2024-06-10,8,14,12,2,123.73,247.46,4,35
16546,2024-06-03,12,18,12,1,7.0,7.0,4,35
16547,2024-06-21,24,19,12,2,16.72,33.44,4,34
16548,2024-06-14,23,19,12,2,20.99,41.98,4,34
16549,2024-06-27,16,7,12,2,114.99,229.98,4,35
16550,2024-06-09,8,9,12,2,113.45,226.9,4,35
16551,2024-06-19,10,15,12,3,44.63,133.89,4,35
16552,2024-06-21,30,3,13,2,131.2,262.4,4,36
16553,2024-06-26,26,18,13,1,12.42,12.42,4,36
16554,2024-06-20,1,19,13,3,20.56,61.68,2,36
16555,2024-06-09,18,3,13,2,110.72,221.44,4,38
16556,2024-06-05,24,10,13,3,50.57,151.71,4,38
16557,2024-06-23,16,3,13,2,106.73,213.46,4,36
16558,2024-06-11,3,20,13,2,20.87,41.74,4,37
16559,2024-06-23,16,8,13,1,46.17,46.17,4,36
16560,2024-06-18,12,6,13,1,27.99,27.99,4,37
16561,2024-06-18,18,15,13,1,63.65,63.65,4,36
16562,2024-06-26,22,13,13,4,116.99,467.96,4,36
16563,2024-06-11,26,6,13,1,13.41,13.41,4,36
16564,2024-06-08,18,6,13,4,13.99,55.96,4,37
16565,2024-06-26,24,20,13,3,18.99,56.97,4,38
16566,2024-06-27,12,17,13,2,26.43,52.86,4,36
16567,2024-06-21,25,19,13,1,29.1,29.1,4,37
16568,2024-06-18,23,7,13,1,123.99,123.99,4,37
16569,2024-06-02,23,17,13,3,31.99,95.97,4,36
16570,2024-06-27,8,5,13,1,27.15,27.15,4,36
16571,2024-06-14,12,3,13,3,108.99,326.97,4,38
16572,2024-06-05,5,20,13,3,36.99,110.97,4,36
16573,2024-06-07,28,3,13,1,147.99,147.99,4,36
16574,2024-06-16,5,8,13,4,65.48,261.92,4,37
16575,2024-06-27,26,18,13,3,16.37,49.11,4,38
16576,2024-06-16,14,3,13,5,113.01,565.05,2,38
16577,2024-06-07,26,5,13,2,25.47,50.94,4,38
16578,2024-06-15,18,5,13,1,12.98,12.98,4,36
16579,2024-06-18,7,15,13,3,66.84,200.52,4,36
16580,2024-06-09,14,6,13,3,30.64,91.92,4,37
16581,2024-06-03,5,5,13,1,27.99,27.99,4,37
16582,2024-06-04,10,20,13,3,20.99,62.97,4,38
16583,2024-06-28,10,16,13,1,12.22,12.22,4,37
16584,2024-06-10,26,13,13,1,56.32,56.32,4,37
16585,2024-06-14,28,19,13,2,22.99,45.98,4,37
16586,2024-06-19,12,16,13,4,18.99,75.96,4,38
16587,2024-06-26,20,16,13,2,9.3,18.6,2,36
16588,2024-06-08,14,20,13,4,23.68,94.72,4,36
16589,2024-06-07,25,19,13,1,35.42,35.42,4,38
16590,2024-06-26,27,9,13,2,177.9,355.8,4,37
16591,2024-06-21,22,10,13,1,41.99,41.99,4,36
16592,2024-06-19,7,12,13,5,786.72,3933.6,4,38
16593,2024-06-11,26,17,13,1,25.67,25.67,4,37
16594,2024-06-21,12,3,13,1,85.99,85.99,4,37
16595,2024-06-17,2,2,13,1,73.61,73.61,4,37
16596,2024-06-07,5,10,13,3,39.23,117.69,4,38
16597,2024-06-10,15,4,13,4,113.36,453.44,4,36
16598,2024-06-28,18,13,13,2,106.87,213.74,1,38
16599,2024-06-20,19,7,13,1,118.34,118.34,4,38
16600,2024-06-25,25,5,13,2,24.59,49.18,4,37
16601,2024-06-07,18,6,13,1,33.99,33.99,4,37
16602,2024-06-14,24,4,13,3,249.87,749.61,4,36
16603,2024-06-16,11,10,13,2,54.83,109.66,2,38
16604,2024-06-14,16,8,13,1,36.16,36.16,2,36
16605,2024-06-05,8,20,13,2,35.99,71.98,1,36
16606,2024-06-29,10,18,13,5,8.57,42.85,4,37
16607,2024-06-02,17,11,14,2,364.99,729.98,4,39
16608,2024-06-07,16,1,14,1,976.6,976.6,4,40
16609,2024-06-03,27,19,14,1,32.35,32.35,3,40
16610,2024-06-28,28,18,14,3,12.18,36.54,4,39
