Date,Year,Quarter,Quarter (Text),Month,Month Name,Month Short Name,Week of Year,Day
2024-02-10,2024,1,Q1,2,February,Feb,6,10
2024-02-11,2024,1,Q1,2,February,Feb,6,11
2024-02-12,2024,1,Q1,2,February,Feb,7,12
2024-02-13,2024,1,Q1,2,February,Feb,7,13
2024-02-14,2024,1,Q1,2,February,Feb,7,14
2024-02-15,2024,1,Q1,2,February,Feb,7,15
2024-02-16,2024,1,Q1,2,February,Feb,7,16
2024-02-17,2024,1,Q1,2,February,Feb,7,17
2024-02-18,2024,1,Q1,2,February,Feb,7,18
2024-02-19,2024,1,Q1,2,February,Feb,8,19
2024-02-20,2024,1,Q1,2,February,Feb,8,20
2024-02-21,2024,1,Q1,2,February,Feb,8,21
2024-02-22,2024,1,Q1,2,February,Feb,8,22
2024-02-23,2024,1,Q1,2,February,Feb,8,23
2024-02-24,2024,1,Q1,2,February,Feb,8,24
2024-02-25,2024,1,Q1,2,February,Feb,8,25
2024-02-26,2024,1,Q1,2,February,Feb,9,26
2024-02-27,2024,1,Q1,2,February,Feb,9,27
2024-02-28,2024,1,Q1,2,February,Feb,9,28
2024-02-29,2024,1,Q1,2,February,Feb,9,29
2024-03-01,2024,1,Q1,3,March,Mar,9,1
2024-03-02,2024,1,Q1,3,March,Mar,9,2
2024-03-03,2024,1,Q1,3,March,Mar,9,3
2024-03-04,2024,1,Q1,3,March,Mar,10,4
2024-03-05,2024,1,Q1,3,March,Mar,10,5
2024-03-06,2024,1,Q1,3,March,Mar,10,6
2024-03-07,2024,1,Q1,3,March,Mar,10,7
2024-03-08,2024,1,Q1,3,March,Mar,10,8
2024-03-09,2024,1,Q1,3,March,Mar,10,9
2024-03-10,2024,1,Q1,3,March,Mar,10,10
2024-03-11,2024,1,Q1,3,March,Mar,11,11
2024-03-12,2024,1,Q1,3,March,Mar,11,12
2024-03-13,2024,1,Q1,3,March,Mar,11,13
2024-03-14,2024,1,Q1,3,March,Mar,11,14
2024-03-15,2024,1,Q1,3,March,Mar,11,15
2024-03-16,2024,1,Q1,3,March,Mar,11,16
2024-03-17,2024,1,Q1,3,March,Mar,11,17
2024-03-18,2024,1,Q1,3,March,Mar,12,18
2024-03-19,2024,1,Q1,3,March,Mar,12,19
2024-03-20,2024,1,Q1,3,March,Mar,12,20
2024-03-21,2024,1,Q1,3,March,Mar,12,21
2024-03-22,2024,1,Q1,3,March,Mar,12,22
2024-03-23,2024,1,Q1,3,March,Mar,12,23
2024-03-24,2024,1,Q1,3,March,Mar,12,24
2024-03-25,2024,1,Q1,3,March,Mar,13,25
2024-03-26,2024,1,Q1,3,March,Mar,13,26
2024-03-27,2024,1,Q1,3,March,Mar,13,27
2024-03-28,2024,1,Q1,3,March,Mar,13,28
2024-03-29,2024,1,Q1,3,March,Mar,13,29
2024-03-30,2024,1,Q1,3,March,Mar,13,30
2024-03-31,2024,1,Q1,3,March,Mar,13,31
2024-04-01,2024,2,Q2,4,April,Apr,14,1
2024-04-02,2024,2,Q2,4,April,Apr,14,2
2024-04-03,2024,2,Q2,4,April,Apr,14,3
2024-04-04,2024,2,Q2,4,April,Apr,14,4
2024-04-05,2024,2,Q2,4,April,Apr,14,5
2024-04-06,2024,2,Q2,4,April,Apr,14,6
2024-04-07,2024,2,Q2,4,April,Apr,14,7
2024-04-08,2024,2,Q2,4,April,Apr,15,8
2024-04-09,2024,2,Q2,4,April,Apr,15,9
2024-04-10,2024,2,Q2,4,April,Apr,15,10
2024-04-11,2024,2,Q2,4,April,Apr,15,11
2024-04-12,2024,2,Q2,4,April,Apr,15,12
2024-04-13,2024,2,Q2,4,April,Apr,15,13
2024-04-14,2024,2,Q2,4,April,Apr,15,14
2024-04-15,2024,2,Q2,4,April,Apr,16,15
2024-04-16,2024,2,Q2,4,April,Apr,16,16
2024-04-17,2024,2,Q2,4,April,Apr,16,17
2024-04-18,2024,2,Q2,4,April,Apr,16,18
2024-04-19,2024,2,Q2,4,April,Apr,16,19
2024-04-20,2024,2,Q2,4,April,Apr,16,20
2024-04-21,2024,2,Q2,4,April,Apr,16,21
2024-04-22,2024,2,Q2,4,April,Apr,17,22
2024-04-23,2024,2,Q2,4,April,Apr,17,23
2024-04-24,2024,2,Q2,4,April,Apr,17,24
2024-04-25,2024,2,Q2,4,April,Apr,17,25
2024-04-26,2024,2,Q2,4,April,Apr,17,26
2024-04-27,2024,2,Q2,4,April,Apr,17,27
2024-04-28,2024,2,Q2,4,April,Apr,17,28
2024-04-29,2024,2,Q2,4,April,Apr,18,29
2024-04-30,2024,2,Q2,4,April,Apr,18,30
2024-05-01,2024,2,Q2,5,May,May,18,1
2024-05-02,2024,2,Q2,5,May,May,18,2
2024-05-03,2024,2,Q2,5,May,May,18,3
2024-05-04,2024,2,Q2,5,May,May,18,4
2024-05-05,2024,2,Q2,5,May,May,18,5
2024-05-06,2024,2,Q2,5,May,May,19,6
2024-05-07,2024,2,Q2,5,May,May,19,7
2024-05-08,2024,2,Q2,5,May,May,19,8
2024-05-09,2024,2,Q2,5,May,May,19,9
2024-05-10,2024,2,Q2,5,May,May,19,10
2024-05-11,2024,2,Q2,5,May,May,19,11
2024-05-12,2024,2,Q2,5,May,May,19,12
2024-05-13,2024,2,Q2,5,May,May,20,13
2024-05-14,2024,2,Q2,5,May,May,20,14
2024-05-15,2024,2,Q2,5,May,May,20,15
2024-05-16,2024,2,Q2,5,May,May,20,16
2024-05-17,2024,2,Q2,5,May,May,20,17
2024-05-18,2024,2,Q2,5,May,May,20,18
2024-05-19,2024,2,Q2,5,May,May,20,19
2024-05-20,2024,2,Q2,5,May,May,21,20
2024-05-21,2024,2,Q2,5,May,May,21,21
2024-05-22,2024,2,Q2,5,May,May,21,22
2024-05-23,2024,2,Q2,5,May,May,21,23
2024-05-24,2024,2,Q2,5,May,May,21,24
2024-05-25,2024,2,Q2,5,May,May,21,25
2024-05-26,2024,2,Q2,5,May,May,21,26
2024-05-27,2024,2,Q2,5,May,May,22,27
2024-05-28,2024,2,Q2,5,May,May,22,28
2024-05-29,2024,2,Q2,5,May,May,22,29
2024-05-30,2024,2,Q2,5,May,May,22,30
2024-05-31,2024,2,Q2,5,May,May,22,31
2024-06-01,2024,2,Q2,6,June,Jun,22,1
2024-06-02,2024,2,Q2,6,June,Jun,22,2
2024-06-03,2024,2,Q2,6,June,Jun,23,3
2024-06-04,2024,2,Q2,6,June,Jun,23,4
2024-06-05,2024,2,Q2,6,June,Jun,23,5
2024-06-06,2024,2,Q2,6,June,Jun,23,6
2024-06-07,2024,2,Q2,6,June,Jun,23,7
2024-06-08,2024,2,Q2,6,June,Jun,23,8
2024-06-09,2024,2,Q2,6,June,Jun,23,9
2024-06-10,2024,2,Q2,6,June,Jun,24,10
2024-06-11,2024,2,Q2,6,June,Jun,24,11
2024-06-12,2024,2,Q2,6,June,Jun,24,12
2024-06-13,2024,2,Q2,6,June,Jun,24,13
2024-06-14,2024,2,Q2,6,June,Jun,24,14
2024-06-15,2024,2,Q2,6,June,Jun,24,15
2024-06-16,2024,2,Q2,6,June,Jun,24,16
2024-06-17,2024,2,Q2,6,June,Jun,25,17
2024-06-18,2024,2,Q2,6,June,Jun,25,18
2024-06-19,2024,2,Q2,6,June,Jun,25,19
2024-06-20,2024,2,Q2,6,June,Jun,25,20
2024-06-21,2024,2,Q2,6,June,Jun,25,21
2024-06-22,2024,2,Q2,6,June,Jun,25,22
2024-06-23,2024,2,Q2,6,June,Jun,25,23
2024-06-24,2024,2,Q2,6,June,Jun,26,24
2024-06-25,2024,2,Q2,6,June,Jun,26,25
2024-06-26,2024,2,Q2,6,June,Jun,26,26
2024-06-27,2024,2,Q2,6,June,Jun,26,27
2024-06-28,2024,2,Q2,6,June,Jun,26,28
2024-06-29,2024,2,Q2,6,June,Jun,26,29
2024-06-30,2024,2,Q2,6,June,Jun,26,30
2024-07-01,2024,3,Q3,7,July,Jul,27,1
2024-07-02,2024,3,Q3,7,July,Jul,27,2
2024-07-03,2024,3,Q3,7,July,Jul,27,3
2024-07-04,2024,3,Q3,7,July,Jul,27,4
2024-07-05,2024,3,Q3,7,July,Jul,27,5
2024-07-06,2024,3,Q3,7,July,Jul,27,6
2024-07-07,2024,3,Q3,7,July,Jul,27,7
2024-07-08,2024,3,Q3,7,July,Jul,28,8
2024-07-09,2024,3,Q3,7,July,Jul,28,9
2024-07-10,2024,3,Q3,7,July,Jul,28,10
2024-07-11,2024,3,Q3,7,July,Jul,28,11
2024-07-12,2024,3,Q3,7,July,Jul,28,12
2024-07-13,2024,3,Q3,7,July,Jul,28,13
2024-07-14,2024,3,Q3,7,July,Jul,28,14
2024-07-15,2024,3,Q3,7,July,Jul,29,15
2024-07-16,2024,3,Q3,7,July,Jul,29,16
2024-07-17,2024,3,Q3,7,July,Jul,29,17
2024-07-18,2024,3,Q3,7,July,Jul,29,18
2024-07-19,2024,3,Q3,7,July,Jul,29,19
2024-07-20,2024,3,Q3,7,July,Jul,29,20
2024-07-21,2024,3,Q3,7,July,Jul,29,21
2024-07-22,2024,3,Q3,7,July,Jul,30,22
2024-07-23,2024,3,Q3,7,July,Jul,30,23
2024-07-24,2024,3,Q3,7,July,Jul,30,24
2024-07-25,2024,3,Q3,7,July,Jul,30,25
2024-07-26,2024,3,Q3,7,July,Jul,30,26
2024-07-27,2024,3,Q3,7,July,Jul,30,27
2024-07-28,2024,3,Q3,7,July,Jul,30,28
2024-07-29,2024,3,Q3,7,July,Jul,31,29
2024-07-30,2024,3,Q3,7,July,Jul,31,30
2024-07-31,2024,3,Q3,7,July,Jul,31,31
2024-08-01,2024,3,Q3,8,August,Aug,31,1
2024-08-02,2024,3,Q3,8,August,Aug,31,2
2024-08-03,2024,3,Q3,8,August,Aug,31,3
2024-08-04,2024,3,Q3,8,August,Aug,31,4
2024-08-05,2024,3,Q3,8,August,Aug,32,5
2024-08-06,2024,3,Q3,8,August,Aug,32,6
2024-08-07,2024,3,Q3,8,August,Aug,32,7
2024-08-08,2024,3,Q3,8,August,Aug,32,8
2024-08-09,2024,3,Q3,8,August,Aug,32,9
2024-08-10,2024,3,Q3,8,August,Aug,32,10
2024-08-11,2024,3,Q3,8,August,Aug,32,11
2024-08-12,2024,3,Q3,8,August,Aug,33,12
2024-08-13,2024,3,Q3,8,August,Aug,33,13
2024-08-14,2024,3,Q3,8,August,Aug,33,14
2024-08-15,2024,3,Q3,8,August,Aug,33,15
2024-08-16,2024,3,Q3,8,August,Aug,33,16
2024-08-17,2024,3,Q3,8,August,Aug,33,17
2024-08-18,2024,3,Q3,8,August,Aug,33,18
2024-08-19,2024,3,Q3,8,August,Aug,34,19
2024-08-20,2024,3,Q3,8,August,Aug,34,20
2024-08-21,2024,3,Q3,8,August,Aug,34,21
2024-08-22,2024,3,Q3,8,August,Aug,34,22
2024-08-23,2024,3,Q3,8,August,Aug,34,23
2024-08-24,2024,3,Q3,8,August,Aug,34,24
2024-08-25,2024,3,Q3,8,August,Aug,34,25
2024-08-26,2024,3,Q3,8,August,Aug,35,26
2024-08-27,2024,3,Q3,8,August,Aug,35,27
2024-08-28,2024,3,Q3,8,August,Aug,35,28
2024-08-29,2024,3,Q3,8,August,Aug,35,29
2024-08-30,2024,3,Q3,8,August,Aug,35,30
2024-08-31,2024,3,Q3,8,August,Aug,35,31
2024-09-01,2024,3,Q3,9,September,Sep,35,1
2024-09-02,2024,3,Q3,9,September,Sep,36,2
2024-09-03,2024,3,Q3,9,September,Sep,36,3
2024-09-04,2024,3,Q3,9,September,Sep,36,4
2024-09-05,2024,3,Q3,9,September,Sep,36,5
2024-09-06,2024,3,Q3,9,September,Sep,36,6
2024-09-07,2024,3,Q3,9,September,Sep,36,7
2024-09-08,2024,3,Q3,9,September,Sep,36,8
2024-09-09,2024,3,Q3,9,September,Sep,37,9
2024-09-10,2024,3,Q3,9,September,Sep,37,10
2024-09-11,2024,3,Q3,9,September,Sep,37,11
2024-09-12,2024,3,Q3,9,September,Sep,37,12
2024-09-13,2024,3,Q3,9,September,Sep,37,13
2024-09-14,2024,3,Q3,9,September,Sep,37,14
2024-09-15,2024,3,Q3,9,September,Sep,37,15
2024-09-16,2024,3,Q3,9,September,Sep,38,16
2024-09-17,2024,3,Q3,9,September,Sep,38,17
2024-09-18,2024,3,Q3,9,September,Sep,38,18
2024-09-19,2024,3,Q3,9,September,Sep,38,19
2024-09-20,2024,3,Q3,9,September,Sep,38,20
2024-09-21,2024,3,Q3,9,September,Sep,38,21
2024-09-22,2024,3,Q3,9,September,Sep,38,22
2024-09-23,2024,3,Q3,9,September,Sep,39,23
2024-09-24,2024,3,Q3,9,September,Sep,39,24
2024-09-25,2024,3,Q3,9,September,Sep,39,25
2024-09-26,2024,3,Q3,9,September,Sep,39,26
2024-09-27,2024,3,Q3,9,September,Sep,39,27
2024-09-28,2024,3,Q3,9,September,Sep,39,28
2024-09-29,2024,3,Q3,9,September,Sep,39,29
2024-09-30,2024,3,Q3,9,September,Sep,40,30
2024-10-01,2024,4,Q4,10,October,Oct,40,1
2024-10-02,2024,4,Q4,10,October,Oct,40,2
2024-10-03,2024,4,Q4,10,October,Oct,40,3
2024-10-04,2024,4,Q4,10,October,Oct,40,4
2024-10-05,2024,4,Q4,10,October,Oct,40,5
2024-10-06,2024,4,Q4,10,October,Oct,40,6
2024-10-07,2024,4,Q4,10,October,Oct,41,7
2024-10-08,2024,4,Q4,10,October,Oct,41,8
2024-10-09,2024,4,Q4,10,October,Oct,41,9
2024-10-10,2024,4,Q4,10,October,Oct,41,10
2024-10-11,2024,4,Q4,10,October,Oct,41,11
2024-10-12,2024,4,Q4,10,October,Oct,41,12
2024-10-13,2024,4,Q4,10,October,Oct,41,13
2024-10-14,2024,4,Q4,10,October,Oct,42,14
2024-10-15,2024,4,Q4,10,October,Oct,42,15
2024-10-16,2024,4,Q4,10,October,Oct,42,16
2024-10-17,2024,4,Q4,10,October,Oct,42,17
2024-10-18,2024,4,Q4,10,October,Oct,42,18
2024-10-19,2024,4,Q4,10,October,Oct,42,19
2024-10-20,2024,4,Q4,10,October,Oct,42,20
2024-10-21,2024,4,Q4,10,October,Oct,43,21
2024-10-22,2024,4,Q4,10,October,Oct,43,22
2024-10-23,2024,4,Q4,10,October,Oct,43,23
2024-10-24,2024,4,Q4,10,October,Oct,43,24
2024-10-25,2024,4,Q4,10,October,Oct,43,25
2024-10-26,2024,4,Q4,10,October,Oct,43,26
2024-10-27,2024,4,Q4,10,October,Oct,43,27
2024-10-28,2024,4,Q4,10,October,Oct,44,28
2024-10-29,2024,4,Q4,10,October,Oct,44,29
2024-10-30,2024,4,Q4,10,October,Oct,44,30
2024-10-31,2024,4,Q4,10,October,Oct,44,31
2024-11-01,2024,4,Q4,11,November,Nov,44,1
2024-11-02,2024,4,Q4,11,November,Nov,44,2
2024-11-03,2024,4,Q4,11,November,Nov,44,3
2024-11-04,2024,4,Q4,11,November,Nov,45,4
2024-11-05,2024,4,Q4,11,November,Nov,45,5
2024-11-06,2024,4,Q4,11,November,Nov,45,6
2024-11-07,2024,4,Q4,11,November,Nov,45,7
2024-11-08,2024,4,Q4,11,November,Nov,45,8
2024-11-09,2024,4,Q4,11,November,Nov,45,9
2024-11-10,2024,4,Q4,11,November,Nov,45,10
2024-11-11,2024,4,Q4,11,November,Nov,46,11
2024-11-12,2024,4,Q4,11,November,Nov,46,12
2024-11-13,2024,4,Q4,11,November,Nov,46,13
2024-11-14,2024,4,Q4,11,November,Nov,46,14
2024-11-15,2024,4,Q4,11,November,Nov,46,15
2024-11-16,2024,4,Q4,11,November,Nov,46,16
2024-11-17,2024,4,Q4,11,November,Nov,46,17
2024-11-18,2024,4,Q4,11,November,Nov,47,18
2024-11-19,2024,4,Q4,11,November,Nov,47,19
2024-11-20,2024,4,Q4,11,November,Nov,47,20
2024-11-21,2024,4,Q4,11,November,Nov,47,21
2024-11-22,2024,4,Q4,11,November,Nov,47,22
2024-11-23,2024,4,Q4,11,November,Nov,47,23
2024-11-24,2024,4,Q4,11,November,Nov,47,24
2024-11-25,2024,4,Q4,11,November,Nov,48,25
2024-11-26,2024,4,Q4,11,November,Nov,48,26
2024-11-27,2024,4,Q4,11,November,Nov,48,27
2024-11-28,2024,4,Q4,11,November,Nov,48,28
2024-11-29,2024,4,Q4,11,November,Nov,48,29
2024-11-30,2024,4,Q4,11,November,Nov,48,30
2024-12-01,2024,4,Q4,12,December,Dec,48,1
2024-12-02,2024,4,Q4,12,December,Dec,49,2
2024-12-03,2024,4,Q4,12,December,Dec,49,3
2024-12-04,2024,4,Q4,12,December,Dec,49,4
2024-12-05,2024,4,Q4,12,December,Dec,49,5
2024-12-06,2024,4,Q4,12,December,Dec,49,6
2024-12-07,2024,4,Q4,12,December,Dec,49,7
2024-12-08,2024,4,Q4,12,December,Dec,49,8
2024-12-09,2024,4,Q4,12,December,Dec,50,9
2024-12-10,2024,4,Q4,12,December,Dec,50,10
2024-12-11,2024,4,Q4,12,December,Dec,50,11
2024-12-12,2024,4,Q4,12,December,Dec,50,12
2024-12-13,2024,4,Q4,12,December,Dec,50,13
2024-12-14,2024,4,Q4,12,December,Dec,50,14
2024-12-15,2024,4,Q4,12,December,Dec,50,15
2024-12-16,2024,4,Q4,12,December,Dec,51,16
2024-12-17,2024,4,Q4,12,December,Dec,51,17
2024-12-18,2024,4,Q4,12,December,Dec,51,18
2024-12-19,2024,4,Q4,12,December,Dec,51,19
2024-12-20,2024,4,Q4,12,December,Dec,51,20
2024-12-21,2024,4,Q4,12,December,Dec,51,21
2024-12-22,2024,4,Q4,12,December,Dec,51,22
2024-12-23,2024,4,Q4,12,December,Dec,52,23
2024-12-24,2024,4,Q4,12,December,Dec,52,24
2024-12-25,2024,4,Q4,12,December,Dec,52,25
2024-12-26,2024,4,Q4,12,December,Dec,52,26
2024-12-27,2024,4,Q4,12,December,Dec,52,27
2024-12-28,2024,4,Q4,12,December,Dec,52,28
2024-12-29,2024,4,Q4,12,December,Dec,52,29
2024-12-30,2024,4,Q4,12,December,Dec,53,30
2024-12-31,2024,4,Q4,12,December,Dec,53,31
2025-01-01,2025,1,Q1,1,January,Jan,0,1
2025-01-02,2025,1,Q1,1,January,Jan,0,2
2025-01-03,2025,1,Q1,1,January,Jan,0,3
2025-01-04,2025,1,Q1,1,January,Jan,0,4
2025-01-05,2025,1,Q1,1,January,Jan,0,5
2025-01-06,2025,1,Q1,1,January,Jan,1,6
2025-01-07,2025,1,Q1,1,January,Jan,1,7
2025-01-08,2025,1,Q1,1,January,Jan,1,8
2025-01-09,2025,1,Q1,1,January,Jan,1,9
2025-01-10,2025,1,Q1,1,January,Jan,1,10
2025-01-11,2025,1,Q1,1,January,Jan,1,11
2025-01-12,2025,1,Q1,1,January,Jan,1,12
2025-01-13,2025,1,Q1,1,January,Jan,2,13
2025-01-14,2025,1,Q1,1,January,Jan,2,14
2025-01-15,2025,1,Q1,1,January,Jan,2,15
2025-01-16,2025,1,Q1,1,January,Jan,2,16
2025-01-17,2025,1,Q1,1,January,Jan,2,17
2025-01-18,2025,1,Q1,1,January,Jan,2,18
2025-01-19,2025,1,Q1,1,January,Jan,2,19
2025-01-20,2025,1,Q1,1,January,Jan,3,20
2025-01-21,2025,1,Q1,1,January,Jan,3,21
2025-01-22,2025,1,Q1,1,January,Jan,3,22
2025-01-23,2025,1,Q1,1,January,Jan,3,23
2025-01-24,2025,1,Q1,1,January,Jan,3,24
2025-01-25,2025,1,Q1,1,January,Jan,3,25
2025-01-26,2025,1,Q1,1,January,Jan,3,26
2025-01-27,2025,1,Q1,1,January,Jan,4,27
2025-01-28,2025,1,Q1,1,January,Jan,4,28
2025-01-29,2025,1,Q1,1,January,Jan,4,29
2025-01-30,2025,1,Q1,1,January,Jan,4,30
2025-01-31,2025,1,Q1,1,January,Jan,4,31
2025-02-01,2025,1,Q1,2,February,Feb,4,1
2025-02-02,2025,1,Q1,2,February,Feb,4,2
2025-02-03,2025,1,Q1,2,February,Feb,5,3
2025-02-04,2025,1,Q1,2,February,Feb,5,4
2025-02-05,2025,1,Q1,2,February,Feb,5,5
2025-02-06,2025,1,Q1,2,February,Feb,5,6
2025-02-07,2025,1,Q1,2,February,Feb,5,7
2025-02-08,2025,1,Q1,2,February,Feb,5,8
2025-02-09,2025,1,Q1,2,February,Feb,5,9
2025-02-10,2025,1,Q1,2,February,Feb,6,10
2025-02-11,2025,1,Q1,2,February,Feb,6,11
2025-02-12,2025,1,Q1,2,February,Feb,6,12
2025-02-13,2025,1,Q1,2,February,Feb,6,13
2025-02-14,2025,1,Q1,2,February,Feb,6,14
2025-02-15,2025,1,Q1,2,February,Feb,6,15
2025-02-16,2025,1,Q1,2,February,Feb,6,16
2025-02-17,2025,1,Q1,2,February,Feb,7,17
2025-02-18,2025,1,Q1,2,February,Feb,7,18
2025-02-19,2025,1,Q1,2,February,Feb,7,19
2025-02-20,2025,1,Q1,2,February,Feb,7,20
2025-02-21,2025,1,Q1,2,February,Feb,7,21
2025-02-22,2025,1,Q1,2,February,Feb,7,22
2025-02-23,2025,1,Q1,2,February,Feb,7,23
2025-02-24,2025,1,Q1,2,February,Feb,8,24
2025-02-25,2025,1,Q1,2,February,Feb,8,25
2025-02-26,2025,1,Q1,2,February,Feb,8,26
2025-02-27,2025,1,Q1,2,February,Feb,8,27
2025-02-28,2025,1,Q1,2,February,Feb,8,28
2025-03-01,2025,1,Q1,3,March,Mar,8,1
2025-03-02,2025,1,Q1,3,March,Mar,8,2
2025-03-03,2025,1,Q1,3,March,Mar,9,3
2025-03-04,2025,1,Q1,3,March,Mar,9,4
2025-03-05,2025,1,Q1,3,March,Mar,9,5
2025-03-06,2025,1,Q1,3,March,Mar,9,6
2025-03-07,2025,1,Q1,3,March,Mar,9,7
2025-03-08,2025,1,Q1,3,March,Mar,9,8
2025-03-09,2025,1,Q1,3,March,Mar,9,9
2025-03-10,2025,1,Q1,3,March,Mar,10,10
2025-03-11,2025,1,Q1,3,March,Mar,10,11
2025-03-12,2025,1,Q1,3,March,Mar,10,12
2025-03-13,2025,1,Q1,3,March,Mar,10,13
2025-03-14,2025,1,Q1,3,March,Mar,10,14
2025-03-15,2025,1,Q1,3,March,Mar,10,15
2025-03-16,2025,1,Q1,3,March,Mar,10,16
2025-03-17,2025,1,Q1,3,March,Mar,11,17
2025-03-18,2025,1,Q1,3,March,Mar,11,18
2025-03-19,2025,1,Q1,3,March,Mar,11,19
2025-03-20,2025,1,Q1,3,March,Mar,11,20
2025-03-21,2025,1,Q1,3,March,Mar,11,21
2025-03-22,2025,1,Q1,3,March,Mar,11,22
2025-03-23,2025,1,Q1,3,March,Mar,11,23
2025-03-24,2025,1,Q1,3,March,Mar,12,24
2025-03-25,2025,1,Q1,3,March,Mar,12,25
2025-03-26,2025,1,Q1,3,March,Mar,12,26
2025-03-27,2025,1,Q1,3,March,Mar,12,27
2025-03-28,2025,1,Q1,3,March,Mar,12,28
2025-03-29,2025,1,Q1,3,March,Mar,12,29
2025-03-30,2025,1,Q1,3,March,Mar,12,30
2025-03-31,2025,1,Q1,3,March,Mar,13,31
2025-04-01,2025,2,Q2,4,April,Apr,13,1
2025-04-02,2025,2,Q2,4,April,Apr,13,2
2025-04-03,2025,2,Q2,4,April,Apr,13,3
2025-04-04,2025,2,Q2,4,April,Apr,13,4
2025-04-05,2025,2,Q2,4,April,Apr,13,5
2025-04-06,2025,2,Q2,4,April,Apr,13,6
2025-04-07,2025,2,Q2,4,April,Apr,14,7
2025-04-08,2025,2,Q2,4,April,Apr,14,8
2025-04-09,2025,2,Q2,4,April,Apr,14,9
2025-04-10,2025,2,Q2,4,April,Apr,14,10
2025-04-11,2025,2,Q2,4,April,Apr,14,11
2025-04-12,2025,2,Q2,4,April,Apr,14,12
2025-04-13,2025,2,Q2,4,April,Apr,14,13
2025-04-14,2025,2,Q2,4,April,Apr,15,14
2025-04-15,2025,2,Q2,4,April,Apr,15,15
2025-04-16,2025,2,Q2,4,April,Apr,15,16
2025-04-17,2025,2,Q2,4,April,Apr,15,17
2025-04-18,2025,2,Q2,4,April,Apr,15,18
2025-04-19,2025,2,Q2,4,April,Apr,15,19
2025-04-20,2025,2,Q2,4,April,Apr,15,20
2025-04-21,2025,2,Q2,4,April,Apr,16,21
2025-04-22,2025,2,Q2,4,April,Apr,16,22
2025-04-23,2025,2,Q2,4,April,Apr,16,23
2025-04-24,2025,2,Q2,4,April,Apr,16,24
2025-04-25,2025,2,Q2,4,April,Apr,16,25
2025-04-26,2025,2,Q2,4,April,Apr,16,26
2025-04-27,2025,2,Q2,4,April,Apr,16,27
2025-04-28,2025,2,Q2,4,April,Apr,17,28
2025-04-29,2025,2,Q2,4,April,Apr,17,29
2025-04-30,2025,2,Q2,4,April,Apr,17,30
2025-05-01,2025,2,Q2,5,May,May,17,1
2025-05-02,2025,2,Q2,5,May,May,17,2
2025-05-03,2025,2,Q2,5,May,May,17,3
2025-05-04,2025,2,Q2,5,May,May,17,4
2025-05-05,2025,2,Q2,5,May,May,18,5
2025-05-06,2025,2,Q2,5,May,May,18,6
2025-05-07,2025,2,Q2,5,May,May,18,7
2025-05-08,2025,2,Q2,5,May,May,18,8
2025-05-09,2025,2,Q2,5,May,May,18,9
2025-05-10,2025,2,Q2,5,May,May,18,10
2025-05-11,2025,2,Q2,5,May,May,18,11
2025-05-12,2025,2,Q2,5,May,May,19,12
2025-05-13,2025,2,Q2,5,May,May,19,13
2025-05-14,2025,2,Q2,5,May,May,19,14
2025-05-15,2025,2,Q2,5,May,May,19,15
2025-05-16,2025,2,Q2,5,May,May,19,16
2025-05-17,2025,2,Q2,5,May,May,19,17
2025-05-18,2025,2,Q2,5,May,May,19,18
2025-05-19,2025,2,Q2,5,May,May,20,19
2025-05-20,2025,2,Q2,5,May,May,20,20
2025-05-21,2025,2,Q2,5,May,May,20,21
2025-05-22,2025,2,Q2,5,May,May,20,22
2025-05-23,2025,2,Q2,5,May,May,20,23
2025-05-24,2025,2,Q2,5,May,May,20,24
2025-05-25,2025,2,Q2,5,May,May,20,25
2025-05-26,2025,2,Q2,5,May,May,21,26
2025-05-27,2025,2,Q2,5,May,May,21,27
2025-05-28,2025,2,Q2,5,May,May,21,28
2025-05-29,2025,2,Q2,5,May,May,21,29
2025-05-30,2025,2,Q2,5,May,May,21,30
2025-05-31,2025,2,Q2,5,May,May,21,31
2025-06-01,2025,2,Q2,6,June,Jun,21,1
2025-06-02,2025,2,Q2,6,June,Jun,22,2
2025-06-03,2025,2,Q2,6,June,Jun,22,3
2025-06-04,2025,2,Q2,6,June,Jun,22,4
2025-06-05,2025,2,Q2,6,June,Jun,22,5
2025-06-06,2025,2,Q2,6,June,Jun,22,6
2025-06-07,2025,2,Q2,6,June,Jun,22,7
2025-06-08,2025,2,Q2,6,June,Jun,22,8
2025-06-09,2025,2,Q2,6,June,Jun,23,9
2025-06-10,2025,2,Q2,6,June,Jun,23,10
2025-06-11,2025,2,Q2,6,June,Jun,23,11
2025-06-12,2025,2,Q2,6,June,Jun,23,12
2025-06-13,2025,2,Q2,6,June,Jun,23,13
2025-06-14,2025,2,Q2,6,June,Jun,23,14
2025-06-15,2025,2,Q2,6,June,Jun,23,15
2025-06-16,2025,2,Q2,6,June,Jun,24,16
2025-06-17,2025,2,Q2,6,June,Jun,24,17
2025-06-18,2025,2,Q2,6,June,Jun,24,18
2025-06-19,2025,2,Q2,6,June,Jun,24,19
2025-06-20,2025,2,Q2,6,June,Jun,24,20
2025-06-21,2025,2,Q2,6,June,Jun,24,21
2025-06-22,2025,2,Q2,6,June,Jun,24,22
2025-06-23,2025,2,Q2,6,June,Jun,25,23
2025-06-24,2025,2,Q2,6,June,Jun,25,24
2025-06-25,2025,2,Q2,6,June,Jun,25,25
